省份,年份,新质生产力_组合得分,高质量发展_组合得分,产业高级化率（%）,城镇化率（%）,政府干预度（一般公共预算支出/GDP）,基础设施_公路里程（公里）,基础设施_铁路里程（公里）,每万人R&D人员（人年/万人）,人均R&D经费（万元/万人）,每万人专利授权数（件/万人）,人均电商销售额（亿元/万人）,人均软件产品收入（亿元/万人）,人均技术市场成交额（万元/万人）,人均电信业务总量（亿元/万人）,数字普惠金融总指数,人均地区生产总值（元）,居民人均可支配收入（元）,对外开放度（进出口/GDP）,环保重视度（污染治理投资/GDP）,单位GDP能耗（万吨标煤/亿元）
内蒙古,2019,0.19978629556669125,0.19804995617784457,49.55959408640101,66.46,0.2963486541490414,206089.388,13016.406,6.211594202898551,490.11370600414085,4.579296066252588,1.063411469979296,0.0007684968944099,93.08182082815735,0.8595467080745341,293.889210418314,67852.13,30555.02893,0.0805079450841915,0.0014779988763999,1.4725319287751424
内蒙古,2020,0.23771470132683237,0.18895606026235218,48.77158864550439,67.48,0.3035837929195118,210217.0,14190.0,7.6541822721598,538.374531835206,7.473158551810237,1.1651685393258426,0.0013816063254265,149.62143707865167,1.075626300457761,309.3943824333934,72062.0,31497.31528,0.0819939377251607,0.0008894504666523,1.4725319287751424
内蒙古,2021,0.12978845848893145,0.22653489064032908,43.45672753507326,68.21,0.2554116270680797,212603.313,14209.488,6.430416666666667,644.8932083333333,10.150833333333331,1.3106283708333333,0.0013207124999999,171.44906391666666,0.12371666666666667,344.7592446448328,85422.0,34108.4,0.0905519103840266,0.0016128047888779,1.4725319287751424
内蒙古,2022,0.14142199717304677,0.21161837693130678,39.99853186289327,68.6,0.2542337058371404,216176.003,14192.508,10.383590170762185,711.5955851728446,10.262390670553936,1.8603147771761763,0.0009328571428571,213.65597667638485,0.12308567680133277,353.8960119021067,96474.0,35920.62652,0.0943493993592013,0.000476314198613,1.4725319287751424
内蒙古,2023,0.15284327876259285,0.2274969844051911,41.36151378568238,69.58,0.2775912616234215,219407.0,14200.9,11.08263772954925,801.228714524207,9.28964941569282,2.218999332220367,0.0006260434056761,254.51752921535893,0.1392278797996661,374.628875102948,102677.0,38130.0,0.0997279408778982,0.0006499037641612,1.4725319287751424
北京,2011,0.19691992498652683,0.352492927119614,76.07207267075357,86.2,0.1996827453723958,21347.0,1200.0,25.750625601539944,949.6834937439846,20.201581027667984,3.514182235294117,0.6719223387872955,9339.30435770751,0.21555830039525692,79.41,81658.0,40830.04209,0.3147677385248351,6.735015472008555e-05,0.43043490157784337
北京,2012,0.23111195009306884,0.3628716678388891,76.45631285166169,86.29,0.2061203172365963,21492.0,1300.0,25.750625601539944,949.6834937439846,24.30750721847931,3.514182235294117,0.6719223387872955,11831.10376323388,0.23527637632338788,150.65,87475.0,40830.04209,0.3147677385248351,0.0001836773046075,0.4014498215823797
北京,2013,0.2700769042212613,0.37517664457053146,75.68594416087018,86.39,0.2107820993181592,21673.0,1300.0,27.31110588235294,1002.6435294117648,29.49223529411765,3.514182235294117,0.7315278635294117,13419.877402352942,0.2795298352941176,215.62,94648.0,40830.04209,0.3147677385248351,0.0002159896489083,0.33958206760228493
北京,2014,0.2991582249070721,0.3929975325775662,77.94839675718197,86.5,0.2121187970650931,21849.0,1284.753,26.60552740672501,1075.5458774758176,34.390142791340395,4.15127275909719,0.848447858129894,14450.416384154767,0.3162920313219714,235.36,99995.0,44488.6,0.3147677385248351,0.0003562918086169,0.3202407032450214
北京,2015,0.34497469181858026,0.4113475570208783,79.6526898806366,86.71,0.2493070699934259,21885.0,1284.753,23.20521023765996,1115.5733546617917,42.97577696526509,4.8128440585009145,0.992333702010969,15785.582527422304,0.4220109689213894,276.38,106497.0,48458.0,0.3147677385248351,0.0004345069801373,0.29559509858746125
北京,2016,0.35068400446286535,0.43109970881920345,80.23216992550974,86.76,0.249590461382992,22026.0,1264.3,23.2997722095672,1161.0174487471525,45.82141230068337,5.479130296127563,1.1138184054669704,17954.328833712985,0.2701958997722096,286.3704823827899,118198.0,52530.37777,0.3147677385248351,0.0003856772707138,0.2694676445987846
北京,2017,0.4200416648033417,0.45066422891283614,80.5561603915625,86.93,0.243603177447462,22225.97,1264.253,24.028714676390155,1226.4590701914312,48.74567000911577,8.37997388331814,1.3117941203281678,20450.71650865998,0.39680112123974476,329.943803306312,128994.1163,57229.83222,0.293701496415841,0.000559224470943,0.2530078593778891
北京,2018,0.49910352955461823,0.46097507462315546,80.98171568714754,87.09,0.2464194633373769,22255.827,1264.253,21.409215328467152,1250.046852189781,56.33941605839416,8.330853330291971,1.3982743613138686,22617.812769160584,0.8008485401459854,368.5369834296447,140211.2419,62361.21576,0.2765793677964168,0.0002899423677143818,0.23977588375717926
北京,2019,0.6033987387905626,0.47319743938326364,83.52123530728886,87.35,0.2094407553246589,22365.936,1366.964,20.2013698630137,1302.218584474886,60.144292237442926,10.609986397260274,1.636692602739726,26005.86418721461,1.2246513607305936,399.0025774708307,164222.0,67755.91239,0.218820694359944,2.066026448576359e-05,0.20807841842308222
北京,2020,0.693754255758301,0.4778263677825545,83.86823091443678,87.55,0.1971101764279808,22264.0,1404.0,21.092736409319325,1358.6829602558246,74.38282320694381,11.800730927364093,2.000762905436272,28854.098661489264,1.4836135221562359,417.875399830429,164889.0,69433.53964,0.2208265067148996,1.418736349648432e-05,0.20807841842308222
北京,2021,0.6032015720882794,0.5145516628303525,81.6735204720186,87.5,0.1789220677632755,22319.933,1501.726,18.956601187756966,1432.226404751028,90.80767473732298,14.271274321608042,2.38758926450434,32003.890753768843,0.23433531292827778,445.4406172141791,183980.0,75002.2,0.2530395136778115,1.5768967161332618e-05,0.20807841842308222
北京,2022,0.6606872946973472,0.5193200884778586,83.85855629174087,87.57,0.1794999555404954,22362.788,1515.43,24.477564102564106,1597.9729853479853,92.82142857142856,16.846364793956045,2.5421855265567763,36389.70283882784,0.25693885073260075,452.8302315021897,190313.0,77414.54884,0.2322204037884304,7.556433530637405e-06,0.20807841842308222
北京,2023,0.7203058756667431,0.5345045252258709,84.84690601384347,87.83,0.182155449981376,22433.0,1534.1,27.44419030192132,2017.392040256176,88.73421774931381,19.35119273559012,2.914967978042086,39052.787740164684,0.28971637694419033,463.628924178741,200278.0,81752.0,0.2206660313934649,2.609418953535936e-05,0.20807841842308222
吉林,2011,0.023113495105902125,0.17611312409868035,34.81851822765623,53.4,0.20832391097217,91754.0,4000.0,9.030615270570792,223.99025203854703,1.805504587155964,0.0598103373313343,0.0229069088213491,96.37229049541284,0.08082568807339449,24.51,38460.0,15998.11553,0.0859405013264035,0.000620921142643,0.861310258562206
吉林,2012,0.03987977590946325,0.18291614422121547,34.76234668203336,54.54,0.2069809803639093,93208.0,4400.0,9.030615270570792,223.99025203854703,2.1979243884358786,0.0598103373313343,0.0229069088213491,93.09852924388436,0.08918622683469236,87.23,43415.0,15998.11553,0.0859405013264035,0.0004796695602065,0.7909245806265726
吉林,2013,0.055304486407590656,0.20386231061979035,35.36523485405937,55.74,0.2103884136620064,94191.0,4400.0,8.886394302848576,261.67016491754123,2.33095952023988,0.0598103373313343,0.0309466266866566,130.12267162668667,0.1010601724137931,138.36,47428.0,15998.11553,0.0859405013264035,0.0007184403360313,0.6626349031150356
吉林,2014,0.06609730815953045,0.22530726723464142,36.16959619332992,56.81,0.2110570493380492,96041.0,4520.487,9.233345950037853,298.8005299015897,2.53444360333081,0.2063572407267221,0.0388005299015897,108.1589556018168,0.11261922785768358,165.62,50160.0,17520.4,0.0859405013264035,0.0011881354532374,0.6201487487629627
吉林,2015,0.08091318258518831,0.2311352624536203,38.83303361342746,57.64,0.2287613070489998,97326.0,5052.66,8.879448909299656,329.7131649445082,3.397627248373517,0.1974365862992728,0.0488197971680061,101.30007696134712,0.13437810945273632,208.2,51086.0,18683.7,0.0859405013264035,0.0008604058982602,0.4991776368418695
吉林,2016,0.08262050302338417,0.23420605876078787,42.45391424394997,58.75,0.2426838016349954,102484.0,5052.7,9.14257888585898,353.9549279314375,3.893650175301909,0.196595753798208,0.0650027853525516,453.52465679781847,0.10296455005843397,217.0742130048187,53868.0,19966.98844,0.0859405013264035,0.0006632017757565,0.4660007579448866
吉林,2017,0.10388476194592963,0.23816555789681093,45.84058515055341,59.71,0.2493033906051244,103895.729,5044.126,8.335708630245447,296.89564528899444,4.39034045922407,0.2130026524148852,0.077647818685669,870.6252826603326,0.19244046714172605,254.7649074185769,54838.0,21368.32223,0.0896794680060195,0.0006069237373139,0.46043602575658116
吉林,2018,0.1377337384366064,0.24245011288566154,49.77253157956884,60.85,0.2513887182562479,105398.933,5042.989,4.478260869565218,231.4874798711756,5.589774557165861,0.2226753623188405,0.0814264492753623,1376.5943381642512,0.43389694041867954,276.0754942837907,55610.92399,22798.37164,0.0941976182484202,0.00059241872140985,0.46435664713273034
吉林,2019,0.18063922549086486,0.22810069467727412,53.76291270779291,61.63,0.3354211201331648,106659.942,5042.989,4.840277777777778,279.4470588235294,6.363970588235294,0.2437845874183006,0.0211852410130718,1936.816537581699,0.7227571650326797,292.7735940113083,43475.0,24562.91063,0.1130948458320329,0.0005779137055058,0.6081785172791943
吉林,2020,0.21067814259453094,0.2228711003169306,52.24541316446978,62.64,0.3352337523514944,107848.0,5043.0,4.921217173822426,323.6548561900792,9.98374322634431,0.2191746561067111,0.0436681950812838,1926.4448620258443,0.883659858274281,308.2564873808283,50800.0,25751.03403,0.1101181676700792,6.549257106467869e-05,0.6081785172791943
吉林,2021,0.11823322131703466,0.23953234511731075,52.23376525254051,63.36,0.2793125760265951,108691.379,5151.744,6.789052631578947,361.4454736842105,12.580631578947369,0.2472078442105263,0.0416789431578947,455.3547431578947,0.10276631578947368,339.4132641464888,55450.0,27769.8,0.1191643685542669,0.0002978550111442,0.6081785172791943
吉林,2022,0.11828916843961157,0.2343397318712253,51.66562103104773,63.72,0.3094068415173448,109761.326,5157.314,6.514906303236797,394.3956558773424,12.578364565587734,0.2593190459965928,0.0456967504258943,157.3598807495741,0.09848201448040886,343.6674222751498,55347.0,27974.51502,0.1176493091153922,9.626325534421816e-05,0.6081785172791943
吉林,2023,0.12641778534572157,0.24406124994161849,53.9597374955658,64.73,0.3256806491663711,110465.0,5157.3,7.207781103035486,443.25224454895255,11.388200085506629,0.5347962462590851,0.0501282599401453,359.1179991449337,0.10439504061564772,359.79929339105,57739.0,29797.0,0.1255247132552914,0.0001592911197824,0.6081785172791943
四川,2011,0.024704747935596773,0.162451746519057,33.35781017259976,41.85,0.2223327696050922,283268.0,3500.0,6.25021645021645,175.91965367965366,3.527529761904762,0.1141776051301023,0.0543830896722325,84.11824634176588,0.0682452876984127,40.16,26133.0,14230.99376,0.0964574304058899,0.0007920256550249,0.9367236444364969
四川,2012,0.042366256084741025,0.16364354922302515,34.52594584631882,43.35,0.2283347282262659,293499.0,3500.0,6.25021645021645,175.91965367965366,5.221768707482993,0.1141776051301023,0.0543830896722325,137.59282461348175,0.07667613605442176,100.13,29608.0,14230.99376,0.0964574304058899,0.0004633205991756,0.8618594119667572
四川,2013,0.06042485526492608,0.18456663766258152,35.07163325953591,44.96,0.2357113216204716,301816.0,3500.0,7.170736219015908,208.27504007892463,5.693797015661611,0.1141776051301023,0.065918842027377,183.2225751633987,0.0936659612775928,153.04,32617.0,14230.99376,0.0964574304058899,0.0007138189615289,0.7279459322440415
四川,2014,0.07095295124669222,0.19534417028948892,38.69829195147575,46.51,0.2381711805095621,309742.0,3976.005,7.635422042019904,240.82956137117583,5.789409018306917,0.1920291817176557,0.0880491608305688,244.56399569971742,0.11175697260105664,173.82,35128.0,15749.0,0.0964574304058899,0.0008129893267116,0.6966127080043705
四川,2015,0.08835546278501691,0.19707192138366264,43.68174996922114,48.27,0.24947542849157,315582.0,4442.186,6.935212298682284,273.06630063445584,7.924963396778916,0.2255197047340165,0.1012336237188872,344.46091068814053,0.14141288433382138,215.48,36775.0,17221.0,0.0964574304058899,0.00039263836343,0.6091218543178574
四川,2016,0.08590347022376185,0.2057705854198506,47.23396774328714,50.0,0.2431760091381267,324138.0,4622.7,7.289540661737971,311.79340685977456,7.56817355472064,0.2885967882680887,0.1161859217064598,362.74468028117803,0.08664767906920373,225.4146284967609,40003.0,18808.25598,0.0964574304058899,0.0003522138156476,0.5694933039902789
四川,2017,0.10923728095509938,0.22452620561903147,49.7285846325414,51.78,0.2351191826333104,329950.47,4831.732,8.682350102545541,363.23397273494993,7.721799975871637,0.4449036795753408,0.1266235601399445,489.6015183978767,0.15031843044999396,267.796800927946,44651.32,20579.81825,0.1217867389647762,0.0003432483635846,0.5199806815643606
四川,2018,0.1555793851907684,0.2417939875255784,51.44963645083981,53.5,0.2386418648054864,331592.258,4950.215,9.355606297320032,411.4797740656172,10.500180266794857,0.5070533709890638,0.137033069342627,1197.814005167648,0.3962444417738253,294.3042748413172,48883.1701,22460.55075,0.151269443801866,0.0003038328397114,0.48959969398789965
四川,2019,0.19235269613512884,0.25620518040078344,52.43552510714174,55.36,0.2219883979301448,337094.898,5241.865,9.374805412525443,464.44400670578375,9.827086576457909,0.6427929373727698,0.14421728774997,1451.2680122141062,0.6184827589510239,317.1103835714752,55774.0,24703.14947,0.1544811902911929,0.0002644173158382,0.4460073854755746
四川,2020,0.2389116955412447,0.271607871646929,52.41094628751844,56.73,0.2304285129908664,394371.0,5312.0,10.766694540676143,510.8568868713416,12.947795962250629,0.7050053757018278,0.1456958547365906,1486.7910679727631,0.8991434715087803,334.8228849568659,58126.0,26522.06227,0.1669692806976968,0.0005029222967828,0.4460073854755746
四川,2021,0.15373006278383675,0.2743212517578338,52.5295817332333,57.82,0.2082733794112622,398898.934,5600.925,11.42498805542284,573.5439082656474,17.550883898709987,0.8796454001433349,0.1343788031533683,1658.7370867176303,0.11316650740563783,363.6076766657632,64326.0,29080.1,0.1705452843783193,0.0001504330483483,0.4460073854755746
四川,2022,0.16212949049503056,0.28160807367462526,52.2088183570691,58.35,0.209950669429672,405390.216,5936.662,14.074396942918558,633.0039407690471,16.18187246238357,1.0858028397420587,0.1554029245283019,1962.6583472653451,0.11389554693097684,371.6112502453594,67777.0,30679.18425,0.1812076870755491,7.41637855992444e-05,0.4460073854755746
四川,2023,0.17035996430017758,0.2887097843807175,54.49512662785264,59.49,0.2117441533669589,418254.0,6471.4,15.3052103250478,683.3440487571702,13.512547801147228,1.3296720530592734,0.1934691682600382,2320.922323135755,0.11888623326959848,384.113105616042,71835.0,32514.0,0.1642611615272172,0.0002399656427679,0.4460073854755746
天津,2011,0.1345466421861525,0.3560595535893917,46.15822726597377,80.43,0.1588649082714853,15163.0,900.0,44.03584905660377,1856.8103047895504,10.42654735272185,0.7472882198581561,0.0987810957910014,1263.1011797166293,0.1142580164056674,60.58,85213.0,26359.20372,0.3949522207790828,0.0013517707176261,0.6719962714286725
天津,2012,0.15567169208880863,0.3561461716338127,46.98709775490388,81.55,0.1662193614334863,15391.0,900.0,44.03584905660377,1856.8103047895504,14.355587808417996,0.7472882198581561,0.0987810957910014,1685.9762735849058,0.11563751088534108,122.96,93173.0,26359.20372,0.3949522207790828,0.0009737844620858,0.6365817201649154
天津,2013,0.1881356785440536,0.3713964811944497,47.8121120259576,82.29,0.1765132485021129,15718.0,1000.0,48.3509219858156,2127.9270921985817,17.628368794326242,0.7472882198581561,0.1453979290780142,1958.5638879432624,0.13034366666666666,175.26,100105.0,26359.20372,0.3949522207790828,0.0010273209892528,0.5457689061287175
天津,2014,0.21564151331961617,0.39325699420005045,49.5658084572132,82.55,0.1834242283776935,16110.0,970.927,55.29349195241427,2258.961861441568,18.44016794961512,1.3621431630510847,0.1722295311406578,2719.125956613016,0.14522743177046887,200.16,105231.0,28832.3,0.3949522207790828,0.0014052329348448,0.517901459471111
天津,2015,0.25353316405055515,0.40345481650557813,52.15292604571601,82.88,0.1954476275819785,16550.0,1043.743,58.576094510076445,2450.774913134121,25.949965253648365,2.1880761640027795,0.1739096038915913,3498.5188644892282,0.1813759555246699,237.53,107960.0883,31291.4,0.3949522207790828,0.001451186617157,0.5030175611720509
天津,2016,0.2468688571722285,0.39783697108330063,56.43611908937965,83.27,0.2068408908052886,16764.0,1060.9,54.28690228690229,2425.1909216909216,27.53568953568953,2.1032433818433818,0.1957312612612612,3829.77179002079,0.12688149688149689,245.8382049483305,115053.0,34074.45524,0.3949522207790828,0.000581480191374,0.4516535563384416
天津,2017,0.23843956553305118,0.4193300612298352,58.15152537657979,83.57,0.1769640830677782,16532.146,1148.862,41.05035460992908,1710.2253191489365,29.55673758865248,1.864827304964539,0.2347655673758865,3910.9294468085104,0.21324263120567374,284.033712372482,118943.5683,37022.32921,0.4442232194505529,0.0004221478134624,0.42222867952724624
天津,2018,0.30598400952602506,0.4465536082052208,58.6248327985012,83.95,0.1649769958383042,16256.737,1153.429,38.524945770065074,1828.4605929139552,39.537237888647866,2.245846565437455,0.2704600867678958,4957.249020245842,0.5334924078091107,316.8846573713342,120710.8019,39506.14688,0.498005607762828,0.0006575483102455499,0.4238783942701721
天津,2019,0.3501065792263526,0.4645543460488478,63.45499380329943,84.31,0.2521011494383265,16131.882,1185.272,32.985559566787,1541.025415162455,41.73212996389892,2.3294390541516248,0.2509705992779784,6565.017642599279,0.8625304837545127,344.1120785937147,90370.63,42404.13619,0.6661027588788652,0.0008929488070287,0.5842907259356734
天津,2020,0.4162928075054579,0.45500241303750943,64.39678977089166,84.7,0.2237581947396038,16411.0,1186.0,32.60778658976208,1649.3994232155733,54.38644556596972,3.1304974765681326,0.2702523431867339,7855.514138428262,1.142422494592646,361.4551313533893,101614.0,43854.09361,0.6185861273966485,0.0005290572880905,0.5842907259356734
天津,2021,0.3328335010369471,0.47155262151489796,61.26409684612933,84.88,0.2008631920993947,15307.173,1190.567,35.98252002913328,1830.032483612528,71.31099781500365,3.935476809905317,0.2547357975236708,9153.868732702113,0.1512818645302258,395.7348891947368,113732.0,47449.4,0.6577572475310608,6.419624084103218e-05,0.5842907259356734
天津,2022,0.3524530211299136,0.48916209286576506,61.302900443251,85.11,0.1673581995303869,15230.486,1287.072,37.49816581071167,2087.828319882612,52.49082905355833,5.117350352164343,0.4555251430667645,12112.008070432868,0.14715791636096845,407.3049083668797,119235.0,48976.12257,0.6699711243125932,0.000315453090802,0.5842907259356734
天津,2023,0.36935763578214,0.4993361986822522,62.65168217095948,85.49,0.1959945749911874,15221.0,1287.1,41.4508797653959,2170.048387096774,43.36803519061584,6.061244721407625,0.4916568914956011,14138.982404692082,0.15096774193548387,422.891928423627,122752.0,51271.0,0.6276759094955578,0.0008447150974171,0.5842907259356734
宁夏,2011,0.02062107831617647,0.08687279559096836,41.00066120891823,50.2,0.3357942355901646,24506.0,1300.0,6.36783004552352,218.0522003034901,0.9459876543209876,0.1295717867867868,0.0034385128983308,60.8743651234568,0.08334876543209876,31.31,33043.0,14565.7817,0.0646150811559715,0.0018426037360682,2.0532345864590122
宁夏,2012,0.035721114110717544,0.12744911352036142,41.96489969205011,51.15,0.3691817758586078,26522.0,1300.0,6.36783004552352,218.0522003034901,1.2807283763277693,0.1295717867867868,0.0034385128983308,44.211637632776934,0.09273734446130501,87.13,36394.0,14565.7817,0.0646150811559715,0.0029539142951108,1.9486648215300113
宁夏,2013,0.052772532847059905,0.22716106968367544,41.78819585889034,52.84,0.3578882047820234,28554.0,1300.0,7.232432432432432,251.4917417417417,1.8183183183183185,0.1295717867867868,0.0050139189189189,21.455381771771773,0.11368587087087086,136.74,39613.0,14565.7817,0.0646150811559715,0.0064202485286529,1.8548477829894046
宁夏,2014,0.06525578234475327,0.32661086713972587,43.3803277497184,54.82,0.3635224010755423,31276.0,1289.469,8.552949852507375,275.0995575221239,2.1002949852507373,0.1884382890855457,0.0049515486725663,46.93626199115044,0.13553097345132745,165.26,41834.0,15906.8,0.0646150811559715,0.0099196976854038,1.7971730678391047
宁夏,2015,0.0834543373658009,0.1627512816813829,44.45440402229572,56.98,0.3909958547550116,33240.0,1289.469,7.997076023391813,293.0600877192983,2.7266081871345027,0.1633374269005848,0.0066627777777777,51.46463519005847,0.1801608187134503,214.7,43805.0,17329.1,0.0646150811559715,0.0035717106776977,1.8675925639731161
宁夏,2016,0.08051175794002274,0.28208328200028077,45.4003200161586,58.74,0.3959300509059234,33940.0,1320.1,8.181294964028776,344.7831654676259,3.851798561151079,0.2434894964028777,0.0088999712230215,58.31040473381295,0.1363021582733813,212.3555956543532,47194.0,18832.27629,0.0646150811559715,0.0076374665071845,1.7645072413912812
宁夏,2017,0.11630317729545882,0.1525239859189967,46.82276481315847,60.95,0.3986525862769925,34561.152,1352.104,9.066666666666666,412.9097872340426,6.019858156028369,0.353882695035461,0.0065511773049645,94.57968763120569,0.2905951914893617,255.5878968487477,50765.0,20561.66316,0.0850208795548792,0.0024843766334839,1.8762559676613737
宁夏,2018,0.17280285186293176,0.1417030587390937,47.9077939533302,62.15,0.3829933228615074,35405.236,1373.054,9.943661971830986,521.0002816901408,7.969014084507042,0.3762111267605633,0.0088954788732394,170.50407309859156,0.652,272.9234266463695,54094.16746,22400.41993,0.0718196956693062,0.0020736573388522,1.9162361882553616
宁夏,2019,0.22915119005947432,0.12603640400292962,50.25583703261055,63.63,0.3836999530476353,36575.711,1552.937,11.259414225941423,579.8230125523012,7.747559274755927,0.3396626359832635,0.0054830125523012,207.85649065550908,1.0375498326359833,292.312030066333,54217.0,24411.88689,0.0771898716279665,0.0016629380442205,2.0402936656991635
宁夏,2020,0.2695737936804118,0.11929869042022198,50.33936565022764,64.96,0.3775898789710627,36901.0,1663.0,11.55755894590846,628.9750346740637,10.693481276005548,0.326629680998613,0.0126907073509015,233.0848718446602,1.2820249653259363,310.0156694138568,54528.0,25734.94498,0.0517019295762074,0.0015420795551644,2.0402936656991635
宁夏,2021,0.14733138818316316,0.13224520668858208,47.23923667160516,66.04,0.3157447980010172,37576.667,1677.846,15.075862068965517,713.8998620689656,17.77241379310345,0.4375203586206896,0.0206765793103448,346.13377903448276,0.1443310344827586,344.8620837546305,62549.0,27904.5,0.0666696150189063,0.001445288901665,2.0402936656991635
宁夏,2022,0.15423319424696422,0.12829965955399036,43.65235916048603,66.34,0.3132095431592236,38347.292,1725.485,14.84065934065934,820.1277472527472,17.104395604395606,0.6436866071428572,0.0272307967032967,467.6840659340659,0.146697760989011,356.6262260216,69781.0,29599.30533,0.076061227710273,0.0008127150071011,2.0402936656991635
宁夏,2023,0.16352771475565492,0.16144473072196144,45.14769520225776,67.31,0.329516462841016,38739.0,1725.5,16.513031550068586,917.4732510288064,14.215363511659808,1.0301662139917696,0.0153223593964334,552.7572016460905,0.16050754458161867,373.640525267544,72957.0,31604.0,0.0588523047977422,0.0020136782690498,2.0402936656991635
安徽,2011,0.03254521497647678,0.1852971179623632,32.52116740138491,44.8,0.2158725282912817,149535.0,3100.0,12.270943459350953,349.5841083974573,5.47237106496986,0.2262982064128256,0.0063912445633991,108.89763729068989,0.055649698593436034,33.07,25659.0,15154.31488,0.1107942068911266,0.0006064663919506,0.6908355723449657
安徽,2012,0.05085932153423179,0.19407515500146275,32.7007924099686,46.3,0.2301299380375958,165157.0,3300.0,12.270943459350953,349.5841083974573,7.246738039478086,0.2262982064128256,0.0063912445633991,144.12714519906322,0.06226691033790565,96.63,28792.0,15154.31488,0.1107942068911266,0.0007398863005859,0.6598835170708893
安徽,2013,0.07141582101546007,0.23738582110452827,32.69389381018797,47.87,0.2262005404241643,173763.0,3500.0,14.361990647962593,413.701753507014,8.157815631262524,0.2262982064128256,0.0084679742818971,218.47907231128926,0.07956573981295925,150.83,32001.0,15154.31488,0.1107942068911266,0.0021487747369384,0.6082372041890153
安徽,2014,0.084519268174814,0.2125456100862695,35.39147430901134,49.31,0.2237112536722825,174373.0,3548.443,15.889127897281975,474.7879272969819,8.067367016841754,0.3515769184592295,0.013800068367517,283.19368250792064,0.09157578789394696,180.59,34425.0,16795.5,0.1107942068911266,0.0008441753102703,0.5761016847532826
安徽,2015,0.09934575065638265,0.21805639867483845,39.09050856530806,50.97,0.2380758923966276,186940.0,4168.814,16.10231242721677,535.9211279321245,9.821826651139578,0.4066353185825986,0.014220049908501,316.8639594077525,0.11766261853269007,211.28,35996.56412,18362.6,0.1107942068911266,0.0008134281999651,0.558993312166023
安徽,2016,0.10224404078152619,0.2508967361050171,41.04587010122248,52.62,0.2262797437849327,197588.0,4242.6,16.48450190618266,614.8224432289077,10.108238024200231,0.4798088678932538,0.0150795955577656,360.30970495607494,0.08114370959721531,228.7783349079038,39561.0,19998.10017,0.1107942068911266,0.0017002886803383,0.5188133869668571
安徽,2017,0.12349351503527636,0.2470928246325581,42.92490484121697,54.29,0.2296176993115701,203285.308,4274.612,17.10384678883936,720.0222552418688,9.610863463760936,0.5447464916625392,0.021375849430411,412.03510813934287,0.1373294634307413,271.5963212655823,43401.36382,21863.30387,0.1277863165297209,0.0009584539936338,0.481863942556814
安徽,2018,0.17035533055656965,0.2566179461102604,45.07881874853783,55.65,0.2190218223723807,208826.249,4324.212,17.568136932192232,818.4706056616195,13.124917709019092,0.8005945852534562,0.0316826530612244,528.8233357472021,0.3721115865701119,303.8302993639327,47711.66444,23983.58322,0.1305205449961042,0.0008436348291215999,0.44306594300895596
安徽,2019,0.22215475527349565,0.27094625380675375,50.81745477041266,57.02,0.1991762295501587,218294.578,4843.933,20.43516086671044,946.3838640840446,13.54629021667761,0.9142503693368352,0.0471293105712409,738.0282606697308,0.6577014018384767,330.2899769494866,58495.57,26415.08831,0.1184276350852158,0.0007288156646094,0.3737136248928301
安徽,2020,0.2623657541488353,0.28056541063951346,51.25113008759165,58.33,0.1932127268868165,236483.0,5287.0,22.93005733005733,1047.3728091728092,19.60622440622441,1.028845208845209,0.0524471744471744,1080.3813420147421,0.8277788697788698,350.164685502378,63426.0,28103.18643,0.1346927389755544,0.0006296329713347,0.3737136248928301
安徽,2021,0.20196928536933595,0.2915903901128387,51.17739622711783,59.39,0.1767037142218663,237410.862,5409.729,27.878455750040896,1209.0953705218387,25.106330770489123,1.2206592295108785,0.0707347505316538,2924.4371143464746,0.09854735808931785,384.6236566400171,70321.0,30904.3,0.1548818413750722,0.000384735283711,0.3737136248928301
安徽,2022,0.21819133115733974,0.2984177553105243,50.93417693417693,60.15,0.1860313908313908,237967.213,5411.345,29.51101681083728,1339.3993797943529,25.55638975028562,1.4330648490288884,0.073265816876122,4693.087155214624,0.099590223600457,393.3208246403174,73603.0,32745.24604,0.1691397491397491,0.0002373752913752,0.3737136248928301
安徽,2023,0.23322160283193952,0.30831501371897263,52.45884218267143,61.51,0.1837079654669654,239129.0,5527.8,32.06191798725698,1514.400751511191,23.303055056363338,1.6667567015193594,0.0822006208135925,5877.417252082993,0.10464956706420518,405.798458528829,76830.0,34893.0,0.1757087050962155,0.0002659086175309,0.3737136248928301
山东,2011,0.06430000816189219,0.26132492796869194,38.29405105832323,50.86,0.1102704144562005,233190.0,4200.0,21.054573547589616,932.839596209312,6.088360062079669,0.4218564036527806,0.0582345344046147,130.75815437144334,0.0752871184687015,38.55,47335.0,19008.26096,0.2654093533079042,0.0013766316849952,0.8185732762221999
山东,2012,0.08203943068628713,0.2677357587179372,39.9810379811426,52.03,0.1180591139466269,244586.0,4300.0,21.054573547589616,932.839596209312,7.776679027606098,0.4218564036527806,0.0582345344046147,144.22671827358877,0.08214623506386486,100.35,51768.0,19008.26096,0.2654093533079042,0.0013409117265748,0.7777790265137792
山东,2013,0.10572566946045077,0.28908737551052843,40.7733107467058,53.46,0.1211073917370024,252786.0,4300.0,23.33294684998974,1080.247968397291,7.898214652164991,0.4218564036527806,0.0814043135645393,184.0735515083111,0.09710558588138724,159.3,56885.0,19008.26096,0.2654093533079042,0.0015272290654843,0.6401918366578357
